central_bank_code,target_family,target_indicator_key,target_indicator,model,split,feature_date,forecast_horizon_periods,actual,prediction,error
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,test,2025-04-01,1,-0.5608082320196718,0.11485306845434617,-0.675661300474018
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,test,2025-05-01,1,-0.3754218838183501,0.06712996101734416,-0.44255184483569426
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,test,2025-06-01,1,-0.1900355356170285,0.4138248679165099,-0.6038604035335384
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,test,2025-07-01,1,-0.08891570932539863,0.43051616899810147,-0.5194318783235001
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,test,2025-08-01,1,0.012204116966231221,0.49893116314809427,-0.486727046181863
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,test,2025-09-01,1,0.1133239432578611,0.5264367469126262,-0.4131128036547651
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,test,2025-10-01,1,-0.0889157093253987,0.5523078094253715,-0.6412235187507702
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,test,2025-11-01,1,0.1133239432578611,0.5178225956305726,-0.40449865237271154
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,test,2025-12-01,1,-0.0889157093253987,0.533841360493741,-0.6227570698191397
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,test,2026-01-01,1,-0.0383557961795837,0.5329214783221539,-0.5712772745017376
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,test,2026-02-01,1,-0.0383557961795837,0.5450867278425893,-0.583442524022173
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),random_forest,test,2026-03-01,1,-0.0383557961795837,0.5547411633212402,-0.593096959500824
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,validation,2024-04-01,1,-0.055209100561522145,-0.12187080824573829,0.06666170768421614
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,validation,2024-05-01,1,-0.2237421443809054,0.0910685190143305,-0.3148106633952359
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,validation,2024-06-01,1,-0.3922751882002886,-0.31394086104235047,-0.07833432715793814
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,validation,2024-07-01,1,-0.4596884057280419,-0.08674884527506685,-0.37293956045297505
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,validation,2024-08-01,1,-0.5271016232557952,-0.03458415403301529,-0.49251746922277995
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,validation,2024-09-01,1,-0.5945148407835485,-0.1611040010663395,-0.43341083971720906
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,validation,2024-10-01,1,-0.5945148407835485,-0.14432029156432477,-0.45019454921922375
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,validation,2024-11-01,1,-0.5945148407835485,0.023126339235425286,-0.6176411800189738
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,validation,2024-12-01,1,-0.5945148407835485,0.14200355394613048,-0.7365183947296791
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,validation,2025-01-01,1,-0.6450747539293635,0.1016262940941226,-0.7467010480234861
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,validation,2025-02-01,1,-0.6956346670751784,0.17420830753829755,-0.8698429746134759
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,validation,2025-03-01,1,-0.7461945802209934,0.16345783004470985,-0.9096524102657032
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,test,2025-04-01,1,-0.5608082320196718,0.19640985602982397,-0.7572180880494958
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,test,2025-05-01,1,-0.3754218838183501,-0.20257969263049608,-0.17284219118785404
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,test,2025-06-01,1,-0.1900355356170285,-0.14255835905009936,-0.047477176566929125
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,test,2025-07-01,1,-0.08891570932539863,-0.032122626924456936,-0.0567930824009417
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,test,2025-08-01,1,0.012204116966231221,0.5108050757586423,-0.49860095879241106
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,test,2025-09-01,1,0.1133239432578611,0.6393993472445694,-0.5260754039867083
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,test,2025-10-01,1,-0.0889157093253987,0.9594610617709979,-1.0483767710963965
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,test,2025-11-01,1,0.1133239432578611,1.0786909781821161,-0.965367034924255
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,test,2025-12-01,1,-0.0889157093253987,1.306754808331102,-1.3956705176565007
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,test,2026-01-01,1,-0.0383557961795837,1.4002520587795764,-1.43860785495916
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,test,2026-02-01,1,-0.0383557961795837,1.207560241653348,-1.2459160378329317
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),hist_gradient_boosting,test,2026-03-01,1,-0.0383557961795837,1.2251436137682696,-1.2634994099478534
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),persistence_baseline,validation,2024-04-01,1,0.0176658709647505,-0.1177724730983373,0.1354383440630878
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),persistence_baseline,validation,2024-05-01,1,-0.0094217978478669,0.0176658709647505,-0.0270876688126174
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),persistence_baseline,validation,2024-06-01,1,0.017665870964750603,-0.0094217978478669,0.027087668812617503
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),persistence_baseline,validation,2024-07-01,1,0.0447535397773681,0.017665870964750603,0.0270876688126175
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),persistence_baseline,validation,2024-08-01,1,-0.1177724730983373,0.0447535397773681,-0.1625260128757054
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),persistence_baseline,validation,2024-09-01,1,0.0176658709647505,-0.1177724730983373,0.1354383440630878
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),persistence_baseline,validation,2024-10-01,1,0.0718412085899857,0.0176658709647505,0.0541753376252352
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),persistence_baseline,validation,2024-11-01,1,-0.1719478107235725,0.0718412085899857,-0.24378901931355818
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),persistence_baseline,validation,2024-12-01,1,-0.0635971354731021,-0.1719478107235725,0.10835067525047039
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),persistence_baseline,validation,2025-01-01,1,-0.0906848042857197,-0.0635971354731021,-0.027087668812617607
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),persistence_baseline,validation,2025-02-01,1,-0.0635971354731021,-0.0906848042857197,0.027087668812617607
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),persistence_baseline,validation,2025-03-01,1,-0.1719478107235725,-0.0635971354731021,-0.10835067525047039
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),persistence_baseline,test,2025-04-01,1,-0.0906848042857197,-0.1719478107235725,0.08126300643785278
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),persistence_baseline,test,2025-05-01,1,0.1801918838404561,-0.0906848042857197,0.2708766881261758
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),persistence_baseline,test,2025-06-01,1,0.1801918838404561,0.1801918838404561,0.0
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),persistence_baseline,test,2025-07-01,1,0.1801918838404561,0.1801918838404561,0.0
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),persistence_baseline,test,2025-08-01,1,0.1801918838404561,0.1801918838404561,0.0
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),persistence_baseline,test,2025-09-01,1,0.1801918838404561,0.1801918838404561,0.0
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),persistence_baseline,test,2025-10-01,1,0.1801918838404561,0.1801918838404561,0.0
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),persistence_baseline,test,2025-11-01,1,0.1801918838404561,0.1801918838404561,0.0
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),persistence_baseline,test,2025-12-01,1,0.1801918838404561,0.1801918838404561,0.0
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),persistence_baseline,test,2026-01-01,1,0.1801918838404561,0.1801918838404561,0.0
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),persistence_baseline,test,2026-02-01,1,0.1801918838404561,0.1801918838404561,0.0
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),persistence_baseline,test,2026-03-01,1,0.1801918838404561,0.1801918838404561,0.0
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),ridge,validation,2024-04-01,1,0.0176658709647505,0.9038726852604224,-0.8862068142956719
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),ridge,validation,2024-05-01,1,-0.0094217978478669,-0.41388026624104374,0.40445846839317684
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),ridge,validation,2024-06-01,1,0.017665870964750603,0.9324245051704911,-0.9147586342057406
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),ridge,validation,2024-07-01,1,0.0447535397773681,0.6497830697591663,-0.6050295299817983
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),ridge,validation,2024-08-01,1,-0.1177724730983373,0.9889120324542038,-1.1066845055525412
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),ridge,validation,2024-09-01,1,0.0176658709647505,0.1611659683968887,-0.1435000974321382
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),ridge,validation,2024-10-01,1,0.0718412085899857,0.030919721452793827,0.040921487137191875
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),ridge,validation,2024-11-01,1,-0.1719478107235725,0.8882441075580217,-1.0601919182815942
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),ridge,validation,2024-12-01,1,-0.0635971354731021,0.8936497685248022,-0.9572469039979042
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),ridge,validation,2025-01-01,1,-0.0906848042857197,-0.056695328595670516,-0.03398947569004919
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),ridge,validation,2025-02-01,1,-0.0635971354731021,0.3078901208651823,-0.3714872563382844
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),ridge,validation,2025-03-01,1,-0.1719478107235725,1.4726308336608236,-1.6445786443843962
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),ridge,test,2025-04-01,1,-0.0906848042857197,1.7749710154896672,-1.865655819775387
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),ridge,test,2025-05-01,1,0.1801918838404561,0.9879644403550772,-0.8077725565146212
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),ridge,test,2025-06-01,1,0.1801918838404561,0.25933050417019166,-0.07913862032973557
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),ridge,test,2025-07-01,1,0.1801918838404561,0.0769570788190017,0.10323480502145439
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),ridge,test,2025-08-01,1,0.1801918838404561,0.432862080126201,-0.2526701962857449
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),ridge,test,2025-09-01,1,0.1801918838404561,-0.1466729431558106,0.3268648269962667
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),ridge,test,2025-10-01,1,0.1801918838404561,-0.594481094295357,0.774672978135813
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),ridge,test,2025-11-01,1,0.1801918838404561,-0.06206107558843017,0.24225295942888625
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),ridge,test,2025-12-01,1,0.1801918838404561,-0.1573925775470888,0.3375844613875449
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),ridge,test,2026-01-01,1,0.1801918838404561,0.5249255949975071,-0.34473371115705104
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),ridge,test,2026-02-01,1,0.1801918838404561,0.125231378375086,0.054960505465370096
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),ridge,test,2026-03-01,1,0.1801918838404561,-0.2114658042331989,0.391657688073655
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),random_forest,validation,2024-04-01,1,0.0176658709647505,0.13359820119233115,-0.11593233022758065
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),random_forest,validation,2024-05-01,1,-0.0094217978478669,0.0448700426487611,-0.054291840496628
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),random_forest,validation,2024-06-01,1,0.017665870964750603,0.12373569549664767,-0.10606982453189708
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),random_forest,validation,2024-07-01,1,0.0447535397773681,0.06306551235645413,-0.018311972579086032
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),random_forest,validation,2024-08-01,1,-0.1177724730983373,0.4378957809689268,-0.5556682540672641
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),random_forest,validation,2024-09-01,1,0.0176658709647505,0.3791111520685998,-0.3614452811038493
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),random_forest,validation,2024-10-01,1,0.0718412085899857,0.4545400296873563,-0.3826988210973706
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),random_forest,validation,2024-11-01,1,-0.1719478107235725,0.18234675577674275,-0.3542945665003152
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),random_forest,validation,2024-12-01,1,-0.0635971354731021,0.19233526769116296,-0.2559324031642651
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),random_forest,validation,2025-01-01,1,-0.0906848042857197,0.10857176502764741,-0.1992565693133671
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),random_forest,validation,2025-02-01,1,-0.0635971354731021,0.1275951553588007,-0.1911922908319028
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),random_forest,validation,2025-03-01,1,-0.1719478107235725,0.10490196526364258,-0.27684977598721505
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),random_forest,test,2025-04-01,1,-0.0906848042857197,-0.0716333759698116,-0.0190514283159081
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),random_forest,test,2025-05-01,1,0.1801918838404561,-0.06521228169954287,0.24540416553999894
